tweet_id,jpg_url,1st_prediction,1st_confidence,1st_dog,2nd_prediction,2nd_confidence,2nd_dog,3rd_prediction,3rd_confidence,3rd_dog,timestamp,tweet,rating_numerator,rating_denominator,name,dog_type,name_length,retweet_count,favorite_count
672614745925664768,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,Starfish,0.712717,False,Goldfish,0.258865,False,Sea_cucumber,0.00201543,False,2015-12-04 03:13:46+00:00,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,6,10,Norman,pupper,6,644,1302
672622327801233409,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,Golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,Clumber,0.00878601,True,2015-12-04 03:43:54+00:00,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,12,10,,pupper,4,542,1377
672640509974827008,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,Chesapeake_bay_retriever,0.420155,True,Cardigan,0.26603,True,Labrador_retriever,0.0425145,True,2015-12-04 04:56:09+00:00,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,9,10,Leonidas,,8,348,1032
672828477930868736,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,Sandbar,0.118154,False,Stingray,0.075915,False,Seashore,0.0751248,False,2015-12-04 17:23:04+00:00,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,9,10,Jerry,,5,533,1343
672834301050937345,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,Pembroke,0.5825600000000001,True,Cardigan,0.258869,True,Nipple,0.0338345,False,2015-12-04 17:46:12+00:00,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",10,10,Ed,,2,623,1398
672877615439593473,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,Chihuahua,0.412362,True,Beagle,0.0680661,True,Borzoi,0.0450712,True,2015-12-04 20:38:19+00:00,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,8,10,Oscar,,5,405,1096
672884426393653248,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,Tusker,0.1224099999999999,False,Warthog,0.11987,False,Water_buffalo,0.1058559999999999,False,2015-12-04 21:05:23+00:00,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,6,10,,,4,897,1661
672898206762672129,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,Motor_scooter,0.8358190000000001,False,Bobsled,0.0358563,False,Moped,0.033079,False,2015-12-04 22:00:08+00:00,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,11,10,Cheryl,pupper,6,459,944
672902681409806336,https://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg,Ram,0.3744659999999999,False,Bighorn,0.159621,False,Arabian_camel,0.111919,False,2015-12-04 22:17:55+00:00,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,9,10,Jimison,,7,550,1452
672964561327235073,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,Chihuahua,0.2923429999999999,True,Pug,0.173364,True,French_bulldog,0.0455070999999999,True,2015-12-05 02:23:49+00:00,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,10,10,Terry,,5,701,1530
672968025906282496,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,Toy_poodle,0.678046,True,Miniature_poodle,0.160273,True,Airedale,0.0656486999999999,True,2015-12-05 02:37:35+00:00,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,11,10,Gustaf,,6,602,1405
672970152493887488,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,Leaf_beetle,0.340154,False,Rhinoceros_beetle,0.139698,False,Crayfish,0.0580336,False,2015-12-05 02:46:02+00:00,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,7,10,Chet,pupper,4,391,1019
672975131468300288,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,Pug,0.8364209999999999,True,Brabancon_griffon,0.0446678,True,French_bulldog,0.0365705,True,2015-12-05 03:05:49+00:00,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,Chuckles,pupper,8,1015,1813
672980819271634944,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,Car_mirror,0.232754,False,Basset,0.219461,True,Beagle,0.112397,True,2015-12-05 03:28:25+00:00,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,5,10,,,4,1079,1930
672984142909456390,https://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg,Wombat,0.73878,False,Beaver,0.133368,False,Wallaby,0.0323701,False,2015-12-05 03:41:37+00:00,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,9,10,,,4,593,1338
672988786805112832,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,Lakeland_terrier,0.8366319999999999,True,West_highland_white_terrier,0.0738996,True,Wire-haired_fox_terrier,0.0381601,True,2015-12-05 04:00:04+00:00,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Schnozz,pupper,7,314,1039
672995267319328768,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,French_bulldog,0.7195590000000001,True,Boxer,0.166927,True,Boston_bull,0.101354,True,2015-12-05 04:25:50+00:00,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,8,10,Pumpkin,,7,328,1001
672997845381865473,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,Chow,0.517255,True,Pomeranian,0.206053,True,Koala,0.1270369999999999,False,2015-12-05 04:36:04+00:00,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,12,10,Kenzie,,6,786,2092
673148804208660480,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,Tub,0.8730100000000001,False,Bathtub,0.0914341,False,Toilet_seat,0.0254562999999999,False,2015-12-05 14:35:56+00:00,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,8,10,Fletcher,pupper,8,688,1822
673213039743795200,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,Schipperke,0.8880819999999999,True,Groenendael,0.0477274,True,Kelpie,0.041398,True,2015-12-05 18:51:11+00:00,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,10,10,Dexter,,6,929,2410
673240798075449344,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,Airedale,0.443004,True,Brown_bear,0.1141619999999999,False,Chesapeake_bay_retriever,0.0946386,True,2015-12-05 20:41:29+00:00,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,6,10,,,4,798,1510
673270968295534593,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,Shih-tzu,0.610453,True,Maltese_dog,0.166815,True,Old_english_sheepdog,0.132015,True,2015-12-05 22:41:22+00:00,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,11,10,Mac,,3,400,1134
673295268553605120,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,Golden_retriever,0.889241,True,Labrador_retriever,0.0646833,True,Great_pyrenees,0.0126126,True,2015-12-06 00:17:55+00:00,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,Eve,pupper,3,3484,8046
673317986296586240,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,Miniature_pinscher,0.3840989999999999,True,Bloodhound,0.0799232,True,Rottweiler,0.0685941,True,2015-12-06 01:48:12+00:00,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,10,10,,,4,293,924
673320132811366400,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,2015-12-06 01:56:44+00:00,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11,10,Frankie,,7,8705,14441
673342308415348736,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,Ski_mask,0.981017,False,Chihuahua,0.0135592,True,Kelpie,0.00065218,True,2015-12-06 03:24:51+00:00,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10,10,Django,pupper,6,649,1362
673343217010679808,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,Chihuahua,0.541408,True,Italian_greyhound,0.156891,True,Miniature_pinscher,0.0695558,True,2015-12-06 03:28:27+00:00,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,11,10,,,4,289,1038
673345638550134785,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,Hamster,0.761025,False,Weasel,0.0693617,False,Pomeranian,0.064627,True,2015-12-06 03:38:05+00:00,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,7,10,Gerald,,6,1422,2700
673350198937153538,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,West_highland_white_terrier,0.119188,True,Quill,0.104014,False,Maltese_dog,0.093944,True,2015-12-06 03:56:12+00:00,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,9,10,Bella,,5,229,784
673352124999274496,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,Golden_retriever,0.672808,True,Labrador_retriever,0.275885,True,Kuvasz,0.022255,True,2015-12-06 04:03:51+00:00,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,12,10,,,4,597,1761
673355879178194945,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,Rottweiler,0.5292479999999999,True,Miniature_pinscher,0.168296,True,Appenzeller,0.100452,True,2015-12-06 04:18:46+00:00,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,11,10,Koda,,4,652,1606
673359818736984064,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,English_setter,0.6965680000000001,True,Brittany_spaniel,0.104046,True,Ibizan_hound,0.0348324999999999,True,2015-12-06 04:34:25+00:00,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,8,10,Steve,,5,728,1558
673363615379013632,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,Ox,0.193431,False,Warthog,0.1238269999999999,False,Bison,0.111177,False,2015-12-06 04:49:31+00:00,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,11,10,,pupper,4,338,1088
673576835670777856,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,Teddy,0.25521,False,Christmas_stocking,0.0982852,False,Pajama,0.0727351,False,2015-12-06 18:56:46+00:00,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,7,10,,,4,613,1482
673580926094458881,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,Beagle,0.985062,True,Basset,0.00641784,True,Walker_hound,0.00353259,True,2015-12-06 19:13:01+00:00,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,8,10,,,4,297,882
673583129559498752,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,Arctic_fox,0.153271,False,Golden_retriever,0.113946,True,Borzoi,0.110718,True,2015-12-06 19:21:47+00:00,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,11,10,Sandy,,5,403,1273
673612854080196609,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,Newfoundland,0.223101,True,Leonberg,0.111106,True,Shovel,0.0856263,False,2015-12-06 21:19:54+00:00,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7,10,Jeffri,pupper,6,802,1691
673636718965334016,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,Wombat,0.880257,False,Corn,0.0194207,False,Pug,0.0190442999999999,True,2015-12-06 22:54:44+00:00,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,10,10,,,1,404,1194
673656262056419329,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,Bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,2015-12-07 00:12:23+00:00,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,Albert,pupper,6,265,769
673662677122719744,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,Labrador_retriever,0.95767,True,Beagle,0.0124127,True,Golden_retriever,0.00568913,True,2015-12-07 00:37:52+00:00,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12,10,Kendall,,7,397,1339
673680198160809984,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,Samoyed,0.989853,True,Arctic_fox,0.00334375,False,Chow,0.00280172,True,2015-12-07 01:47:30+00:00,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13,10,Shnuggles,,9,521,1460
673686845050527744,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,Pekinese,0.1859029999999999,True,Guinea_pig,0.172951,False,Pug,0.166183,True,2015-12-07 02:13:55+00:00,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11,10,George,,6,479,1544
673688752737402881,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,Soft-coated_wheaten_terrier,0.340806,True,Sealyham_terrier,0.234898,True,Kuvasz,0.203495,True,2015-12-07 02:21:29+00:00,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9,10,Larry,,5,534,1325
673689733134946305,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,Chesapeake_bay_retriever,0.38222,True,American_staffordshire_terrier,0.35014,True,Seat_belt,0.0988738999999999,False,2015-12-07 02:25:23+00:00,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,11,10,,,4,700,1855
673697980713705472,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,Porcupine,0.151876,False,Hen,0.1113799999999999,False,Doormat,0.0589337,False,2015-12-07 02:58:09+00:00,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,8,10,Pickles,pupper,7,2165,4067
673700254269775872,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,Water_bottle,0.614536,False,Ashcan,0.0509114,False,Bucket,0.0374319,False,2015-12-07 03:07:12+00:00,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,3,10,,,4,638,1532
673705679337693185,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,Shih-tzu,0.165383,True,Lhasa,0.116977,True,Yorkshire_terrier,0.0638989,True,2015-12-07 03:28:45+00:00,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8,10,Dot,,3,439,1337
673707060090052608,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,German_short-haired_pointer,0.935771,True,Kelpie,0.022561,True,Labrador_retriever,0.00884665,True,2015-12-07 03:34:14+00:00,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,pupper,7,434,1177
673708611235921920,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,Golden_retriever,0.936333,True,Cocker_spaniel,0.0242109,True,Labrador_retriever,0.00943485,True,2015-12-07 03:40:24+00:00,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12,10,Riley,,5,315,1153
673709992831262724,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,Chihuahua,0.330171,True,Siamese_cat,0.18158,False,Kelpie,0.178227,True,2015-12-07 03:45:53+00:00,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12,10,,,4,306,908
673711475735838725,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,Maltese_dog,0.607401,True,Toy_poodle,0.143836,True,Sealyham_terrier,0.063907,True,2015-12-07 03:51:47+00:00,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,10,10,,,4,325,1114
673715861853720576,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,Suit,0.404115,False,Bow_tie,0.294683,False,Windsor_tie,0.1327009999999999,False,2015-12-07 04:09:13+00:00,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,4,10,,,1,2303,3815
673887867907739649,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,Brabancon_griffon,0.216767,True,Chihuahua,0.190958,True,Golden_retriever,0.163288,True,2015-12-07 15:32:42+00:00,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10,10,,,4,274,994
673906403526995968,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,Toilet_seat,0.683319,False,Soft-coated_wheaten_terrier,0.0489277,True,Siberian_husky,0.030386,True,2015-12-07 16:46:21+00:00,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,3,10,,,4,1799,3406
673919437611909120,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,Jack-o'-lantern,0.172079,False,Schipperke,0.1159839999999999,True,Miniature_pinscher,0.052175,True,2015-12-07 17:38:09+00:00,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11,10,Obie,pupper,4,401,1251
673956914389192708,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,Pug,0.5861609999999999,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True,2015-12-07 20:07:04+00:00,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10,10,One,pupper,3,1069,2091
674008982932058114,https://pbs.twimg.com/media/CVqPkVoU4AAkXA7.jpg,Jigsaw_puzzle,0.97081,False,Prayer_rug,0.0110482,False,Quill,0.00843171,False,2015-12-07 23:33:58+00:00,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,10,10,,,4,393,1297
674014384960745472,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,Pembroke,0.74232,True,Cardigan,0.0849371,True,Eskimo_dog,0.0683208999999999,True,2015-12-07 23:55:26+00:00,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11,10,Aiden,,5,714,1676
674019345211760640,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,Collie,0.992732,True,Borzoi,0.0050428999999999,True,Shetland_sheepdog,0.00172478,True,2015-12-08 00:15:09+00:00,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10,10,Acro,,4,340,1208
674024893172875264,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian_cat,0.00644846,False,2015-12-08 00:37:11+00:00,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,10,10,,,4,1360,1914
674036086168010753,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,Toy_poodle,0.685617,True,Miniature_poodle,0.151936,True,Maltese_dog,0.0455311,True,2015-12-08 01:21:40+00:00,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9,10,Daisy,,5,240,906
674038233588723717,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,Malamute,0.1482359999999999,True,2015-12-08 01:30:12+00:00,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Kaiya,pupper,5,456,1176
674042553264685056,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,Toy_poodle,0.927975,True,Miniature_poodle,0.0689463999999999,True,Standard_poodle,0.00131575,True,2015-12-08 01:47:22+00:00,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,12,10,,,4,142,772
674045139690631169,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,Robin,0.369661,False,Rhinoceros_beetle,0.110607,False,European_fire_salamander,0.0431782,False,2015-12-08 01:57:39+00:00,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,3,10,,,4,710,1520
674051556661161984,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,Shih-tzu,0.179777,True,Badger,0.16058,False,Three-toed_sloth,0.132154,False,2015-12-08 02:23:09+00:00,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10,10,Lucy,,4,530,1564
674053186244734976,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,Cardigan,0.984725,True,Pembroke,0.00873039,True,Kelpie,0.00219477,True,2015-12-08 02:29:37+00:00,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10,10,Stanley,,7,1441,3576
674063288070742018,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,Ostrich,0.661176,False,Bearskin,0.214879,False,Swab,0.0644557,False,2015-12-08 03:09:46+00:00,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,5,10,Earl,,4,2450,6769
674075285688614912,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True,2015-12-08 03:57:26+00:00,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11,10,Mitch,,5,316,1047
674082852460433408,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,Pomeranian,0.666957,True,Shetland_sheepdog,0.0280194,True,Ski_mask,0.0206827,False,2015-12-08 04:27:30+00:00,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,11,10,,,1,186,804
674255168825880576,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,Eskimo_dog,0.615741,True,Siberian_husky,0.199544,True,Malamute,0.179107,True,2015-12-08 15:52:13+00:00,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10,10,Bobbay,,6,619,1581
674262580978937856,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,Greater_swiss_mountain_dog,0.519428,True,Boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,2015-12-08 16:21:41+00:00,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Gus,pupper,3,498,1391
674265582246694913,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,Slug,0.998075,False,Ice_lolly,0.00098401,False,Leafhopper,9.72038e-05,False,2015-12-08 16:33:36+00:00,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,2,10,Henry,,5,936,1766
674269164442398721,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,Pug,0.6229210000000001,True,Norwegian_elkhound,0.0486585,True,Cardigan,0.0169655,True,2015-12-08 16:47:50+00:00,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8,10,Bob,,3,255,961
674271431610523648,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,German_shepherd,0.991454,True,Malinois,0.00415023,True,Bloodhound,0.00301913,True,2015-12-08 16:56:51+00:00,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10,10,,,4,800,1682
674291837063053312,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,2015-12-08 18:17:56+00:00,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Kenny,,5,6533,15817
674318007229923329,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,Porcupine,0.846628,False,Hamster,0.0381361,False,Echidna,0.0146804,False,2015-12-08 20:01:55+00:00,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,8,10,Lennon,pupper,6,570,1516
674372068062928900,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,Seashore,0.346126,False,American_alligator,0.106404,False,Sandbar,0.0493491,False,2015-12-08 23:36:44+00:00,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,10,10,Chesney,,7,346,931
674394782723014656,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,Toilet_tissue,0.134983,False,Mosquito_net,0.133247,False,Lakeland_terrier,0.109099,True,2015-12-09 01:07:00+00:00,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,8,10,Gary,,4,635,1607
674410619106390016,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,Brown_bear,0.698207,False,Sea_lion,0.0464745,False,Beagle,0.0194268,True,2015-12-09 02:09:56+00:00,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,10,10,Lenny,,5,515,1289
